School,SCHID,LEA,class,dindex,pctwhite,pctblack,schoolsum,pctlatinx
Liberty High,00151,BEDFORD CO PBLC SCHS,enr,0.8975298571498738,0.3155053974484789,0.04906771344455349,2038,0.011285574092247301
Staunton River High,00156,BEDFORD CO PBLC SCHS,alg11112,0.234375,1,0,8,NA
Staunton River High,00156,BEDFORD CO PBLC SCHS,alg10910,0.4318554403286118,0.8749999999999999,0.034999999999999996,233,NA
Staunton River High,00156,BEDFORD CO PBLC SCHS,chem,0.16029876472278104,0.9152542372881356,0.025423728813559324,118,0.03389830508474576
Staunton River High,00156,BEDFORD CO PBLC SCHS,bio,0.2126585222034898,0.8847262247838616,0.04899135446685879,347,0.03170028818443804
Staunton River High,00156,BEDFORD CO PBLC SCHS,gate,0.03998334027488548,0.9795918367346939,0,49,NA
Staunton River High,00156,BEDFORD CO PBLC SCHS,apany,0.18289224952741023,0.9021739130434783,0.03260869565217391,92,0.010869565217391304
Staunton River High,00156,BEDFORD CO PBLC SCHS,alg2,0.19059917355371891,0.8977272727272727,0.034090909090909095,88,0.045454545454545456
Staunton River High,00156,BEDFORD CO PBLC SCHS,enr,0.22699764122518573,0.8765560165975104,0.042531120331950216,964,0.03319502074688797
Jefferson Forest High,02175,BEDFORD CO PBLC SCHS,alg11112,0.1479289940828401,1,0,13,NA
Jefferson Forest High,02175,BEDFORD CO PBLC SCHS,alg10910,0.5143363130376117,0.8007518796992481,0.06015037593984962,308,NA
Jefferson Forest High,02175,BEDFORD CO PBLC SCHS,chem,0.35420979336821123,0.7975460122699386,0.05828220858895705,326,0.049079754601226995
Jefferson Forest High,02175,BEDFORD CO PBLC SCHS,bio,0.2857122359963269,0.8409090909090909,0.06060606060606061,528,0.017045454545454544
Jefferson Forest High,02175,BEDFORD CO PBLC SCHS,gate,0.15962599031382108,0.9153439153439153,0.026455026455026454,189,NA
Jefferson Forest High,02175,BEDFORD CO PBLC SCHS,apany,0.2875566893424035,0.8392857142857143,0.041666666666666664,336,0.02976190476190476
Jefferson Forest High,02175,BEDFORD CO PBLC SCHS,alg2,0.24588762354228666,0.8654970760233918,0.058479532163742694,171,0.023391812865497075
Jefferson Forest High,02175,BEDFORD CO PBLC SCHS,enr,0.29279776877060826,0.8368231046931408,0.0555956678700361,1385,0.0332129963898917
Bland County High,03009,BLAND CO PBLC SCHS,alg11112,0,1,0,1,NA
Bland County High,03009,BLAND CO PBLC SCHS,alg10910,0,1,0,19,NA
Bland County High,03009,BLAND CO PBLC SCHS,alg108,0.31999999999999984,0.8,0,15,NA
Bland County High,03009,BLAND CO PBLC SCHS,chem,0.12444444444444436,0.9333333333333333,0,15,0
Bland County High,03009,BLAND CO PBLC SCHS,bio,0.02105024898143948,0.9893617021276596,0,94,0.010638297872340425
Bland County High,03009,BLAND CO PBLC SCHS,gate,0,1,0,34,NA
Bland County High,03009,BLAND CO PBLC SCHS,alg2,0.05709342560553643,0.9705882352941176,0,34,0.029411764705882353
Bland County High,03009,BLAND CO PBLC SCHS,enr,0.06618083155519483,0.9660574412532638,0,383,0.010443864229765013
James River High,00171,BOTETOURT CO PBLC SCHS,alg11112,0.9958376690946931,0.11111111111111112,0,31,NA
James River High,00171,BOTETOURT CO PBLC SCHS,alg10910,0.9608796419628111,0.29508196721311475,0.01092896174863388,274,NA
James River High,00171,BOTETOURT CO PBLC SCHS,chem,0.04059942608141154,0.979381443298969,0,97,0
James River High,00171,BOTETOURT CO PBLC SCHS,bio,0.9681161905969234,0.17837235228539577,0.0033444816053511705,897,0.004459308807134894
James River High,00171,BOTETOURT CO PBLC SCHS,gate,0.9943621940849632,0.07508532423208192,0,879,NA
James River High,00171,BOTETOURT CO PBLC SCHS,apany,0.9979612316559349,0.0451527224435591,0,753,0
James River High,00171,BOTETOURT CO PBLC SCHS,alg2,0.9772631781656483,0.1506276150627615,0.0020920502092050207,478,0
James River High,00171,BOTETOURT CO PBLC SCHS,enr,0.9614049841422082,0.19634703196347034,0.0034246575342465756,2628,0.0022831050228310505
Lord Botetourt High,00172,BOTETOURT CO PBLC SCHS,alg11112,0.5,0.5,0,2,NA
Lord Botetourt High,00172,BOTETOURT CO PBLC SCHS,alg10910,0.5444994565873686,0.8026315789473685,0.03947368421052632,91,NA
Lord Botetourt High,00172,BOTETOURT CO PBLC SCHS,chem,0.11324315822585718,0.9411764705882353,0.0213903743315508,187,0.0106951871657754
Lord Botetourt High,00172,BOTETOURT CO PBLC SCHS,bio,0.1575217192501146,0.9166666666666666,0.027777777777777776,324,0.030864197530864196
Lord Botetourt High,00172,BOTETOURT CO PBLC SCHS,gate,0.07249541444667662,0.9626168224299065,0,107,NA
Lord Botetourt High,00172,BOTETOURT CO PBLC SCHS,apany,0.16032123735871495,0.9146341463414634,0,82,0.04878048780487805
Lord Botetourt High,00172,BOTETOURT CO PBLC SCHS,alg2,0.21867768595041304,0.8818181818181818,0.03636363636363636,110,0.02727272727272727
Lord Botetourt High,00172,BOTETOURT CO PBLC SCHS,enr,0.17530432708294175,0.9068441064638784,0.021863117870722433,1052,0.028517110266159697
Breaking Barriers Alternative Ed/Henry Co,02369,BREAKING BARRIERS ALTERNATIVE ED/HENRY CO,alg11112,NaN,NaN,NaN,0,NA
Breaking Barriers Alternative Ed/Henry Co,02369,BREAKING BARRIERS ALTERNATIVE ED/HENRY CO,alg10910,0,0,1,3,NA
Breaking Barriers Alternative Ed/Henry Co,02369,BREAKING BARRIERS ALTERNATIVE ED/HENRY CO,bio,0.4444444444444445,0.3333333333333333,0.6666666666666666,3,0
Breaking Barriers Alternative Ed/Henry Co,02369,BREAKING BARRIERS ALTERNATIVE ED/HENRY CO,enr,0.2777777777777777,0.16666666666666666,0.8333333333333334,12,0
Virginia High,00179,BRISTOL CITY PBLC SCHS,alg11112,0.514792899408284,0.9,0.10000000000000002,13,NA
Virginia High,00179,BRISTOL CITY PBLC SCHS,alg10910,0.5223638574838972,0.8145161290322581,0.16129032258064516,149,NA
Virginia High,00179,BRISTOL CITY PBLC SCHS,chem,0.33838383838383845,0.803030303030303,0.12121212121212123,66,0.015151515151515152
Virginia High,00179,BRISTOL CITY PBLC SCHS,bio,0.31097600000000025,0.82,0.124,250,0.02
Virginia High,00179,BRISTOL CITY PBLC SCHS,apany,0.42451894465383855,0.7464788732394366,0.056338028169014086,71,0.014084507042253521
Virginia High,00179,BRISTOL CITY PBLC SCHS,alg2,0.24040811988521626,0.865979381443299,0.09278350515463918,97,0.010309278350515464
Virginia High,00179,BRISTOL CITY PBLC SCHS,enr,0.3341254437869823,0.8061538461538461,0.11846153846153848,650,0.021538461538461538
Brunswick High,00183,BRUNSWICK CO PBLC SCHS,alg11112,0.5918367346938777,0.3333333333333333,0.6666666666666666,14,NA
Brunswick High,00183,BRUNSWICK CO PBLC SCHS,alg10910,0.5841906721536351,0.17857142857142855,0.8095238095238095,108,NA
Brunswick High,00183,BRUNSWICK CO PBLC SCHS,chem,0.4533333333333334,0.23333333333333334,0.7,30,0.03333333333333333
Brunswick High,00183,BRUNSWICK CO PBLC SCHS,bio,0.3507699646695786,0.18532818532818535,0.7837837837837838,259,0.02316602316602317
Brunswick High,00183,BRUNSWICK CO PBLC SCHS,gate,0.5066162570888468,0.6086956521739131,0.34782608695652173,23,NA
Brunswick High,00183,BRUNSWICK CO PBLC SCHS,alg2,0.5303999999999999,0.42,0.54,100,0.04
Brunswick High,00183,BRUNSWICK CO PBLC SCHS,enr,0.3053841478015805,0.1609442060085837,0.8175965665236051,466,0.015021459227467811
Council High,00193,BUCHANAN CO PBLC SCHS,alg11112,NaN,NaN,NaN,0,NA
Council High,00193,BUCHANAN CO PBLC SCHS,alg10910,0,1,0,21,NA
Council High,00193,BUCHANAN CO PBLC SCHS,chem,0,1,0,19,0
Council High,00193,BUCHANAN CO PBLC SCHS,bio,0,1,0,19,0
Council High,00193,BUCHANAN CO PBLC SCHS,gate,0,1,0,16,NA
Council High,00193,BUCHANAN CO PBLC SCHS,alg2,0,1,0,12,0
Council High,00193,BUCHANAN CO PBLC SCHS,enr,0,1,0,135,0
Grundy High,00198,BUCHANAN CO PBLC SCHS,alg11112,0,1,0,2,NA
Grundy High,00198,BUCHANAN CO PBLC SCHS,alg10910,0.029843893480257178,0.9848484848484849,0,66,NA
Grundy High,00198,BUCHANAN CO PBLC SCHS,chem,0.02325259515570921,0.9882352941176471,0,85,0
Grundy High,00198,BUCHANAN CO PBLC SCHS,bio,0.031029851155395916,0.9842931937172775,0,191,0
Grundy High,00198,BUCHANAN CO PBLC SCHS,gate,0,1,0,64,NA
Grundy High,00198,BUCHANAN CO PBLC SCHS,alg2,0.033323757540936416,0.9830508474576272,0,59,0
Grundy High,00198,BUCHANAN CO PBLC SCHS,enr,0.01926430389292111,0.9902912621359223,0,412,0
Hurley High,00200,BUCHANAN CO PBLC SCHS,alg11112,NaN,NaN,NaN,0,NA
Hurley High,00200,BUCHANAN CO PBLC SCHS,alg10910,0.14437499999999992,1,0,40,NA
Hurley High,00200,BUCHANAN CO PBLC SCHS,alg108,0.14266117969821668,1,0,27,NA
Hurley High,00200,BUCHANAN CO PBLC SCHS,chem,0,1,0,20,0
Hurley High,00200,BUCHANAN CO PBLC SCHS,bio,0,1,0,65,0
Hurley High,00200,BUCHANAN CO PBLC SCHS,gate,0,1,0,23,NA
Hurley High,00200,BUCHANAN CO PBLC SCHS,alg2,0,1,0,23,0
Hurley High,00200,BUCHANAN CO PBLC SCHS,enr,0.008771759591686301,0.9955947136563876,0.004405286343612335,227,0
Twin Valley High,01947,BUCHANAN CO PBLC SCHS,alg11112,0.6734693877551021,1,0,7,NA
Twin Valley High,01947,BUCHANAN CO PBLC SCHS,alg10910,0.08317580340264641,0.9565217391304348,0,23,NA
Twin Valley High,01947,BUCHANAN CO PBLC SCHS,alg108,0,1,0,20,NA
Twin Valley High,01947,BUCHANAN CO PBLC SCHS,chem,0.11072664359861584,0.9411764705882353,0,17,0.058823529411764705
Twin Valley High,01947,BUCHANAN CO PBLC SCHS,bio,0.08317580340264641,0.9565217391304348,0,46,0
Twin Valley High,01947,BUCHANAN CO PBLC SCHS,gate,0,1,0,20,NA
Twin Valley High,01947,BUCHANAN CO PBLC SCHS,alg2,0,1,0,17,0
Twin Valley High,01947,BUCHANAN CO PBLC SCHS,enr,0.05954631379962205,0.9695652173913043,0.004347826086956523,230,0.008695652173913044
Buckingham County High,00210,BUCKINGHAM CO PBLC SCHS,alg11112,0.703125,0.42857142857142855,0.42857142857142855,8,NA
Buckingham County High,00210,BUCKINGHAM CO PBLC SCHS,alg10910,0.7042749454473319,0.3902439024390244,0.4796747967479675,142,NA
Buckingham County High,00210,BUCKINGHAM CO PBLC SCHS,chem,0.595414201183432,0.5384615384615384,0.3269230769230769,52,0.038461538461538464
Buckingham County High,00210,BUCKINGHAM CO PBLC SCHS,bio,0.5867519999999999,0.52,0.368,125,0.032
Buckingham County High,00210,BUCKINGHAM CO PBLC SCHS,gate,0.40733027905039576,0.7551020408163265,0.12244897959183675,49,NA
Buckingham County High,00210,BUCKINGHAM CO PBLC SCHS,apany,0,1,0,2,0
Buckingham County High,00210,BUCKINGHAM CO PBLC SCHS,alg2,0.5991512345679013,0.5,0.375,72,0.027777777777777776
Buckingham County High,00210,BUCKINGHAM CO PBLC SCHS,enr,0.5893711332132507,0.5238938053097345,0.35929203539823007,565,0.035398230088495575
Parry McCluer High,00217,BUENA VISTA CITY PBLC SCHS,alg11112,0,1,0,4,NA
Parry McCluer High,00217,BUENA VISTA CITY PBLC SCHS,alg10910,0.3462188027772565,0.9516129032258064,0.016129032258064516,73,NA
Parry McCluer High,00217,BUENA VISTA CITY PBLC SCHS,alg108,0.28125,0.84375,0.0625,32,NA
Parry McCluer High,00217,BUENA VISTA CITY PBLC SCHS,chem,0.09730440499671267,0.9487179487179487,0,39,0
Parry McCluer High,00217,BUENA VISTA CITY PBLC SCHS,bio,0.2096,0.8866666666666667,0.05333333333333334,150,0.006666666666666667
Parry McCluer High,00217,BUENA VISTA CITY PBLC SCHS,gate,0.3044982698961938,0.8235294117647058,0,17,NA
Parry McCluer High,00217,BUENA VISTA CITY PBLC SCHS,apany,0.11072664359861584,0.9411764705882353,0,17,0
Parry McCluer High,00217,BUENA VISTA CITY PBLC SCHS,alg2,0.15722222222222237,0.9166666666666666,0.03333333333333333,60,0
Parry McCluer High,00217,BUENA VISTA CITY PBLC SCHS,enr,0.1771657642648895,0.9056122448979592,0.04336734693877551,392,0.012755102040816327
Altavista High,00220,CAMPBELL CO PBLC SCHS,alg11112,0.8799999999999999,0.3333333333333333,0.3333333333333333,5,NA
Altavista High,00220,CAMPBELL CO PBLC SCHS,alg10910,0.6959876543209876,0.5806451612903225,0.24193548387096775,72,NA
Altavista High,00220,CAMPBELL CO PBLC SCHS,alg108,0.6044921875,0.5806451612903226,0.25806451612903225,32,NA
Altavista High,00220,CAMPBELL CO PBLC SCHS,chem,0.47457627118644063,0.6949152542372882,0.1864406779661017,59,0.01694915254237288
Altavista High,00220,CAMPBELL CO PBLC SCHS,bio,0.5096668649613324,0.6707317073170732,0.16463414634146342,164,0.018292682926829267
Altavista High,00220,CAMPBELL CO PBLC SCHS,gate,0.2186093772681087,0.8795180722891566,0.08433734939759036,83,NA
Altavista High,00220,CAMPBELL CO PBLC SCHS,apany,0.46135552913198563,0.6896551724137931,0.2413793103448276,58,0
Altavista High,00220,CAMPBELL CO PBLC SCHS,alg2,0.4270222222222223,0.7333333333333333,0.17333333333333337,75,0
Altavista High,00220,CAMPBELL CO PBLC SCHS,enr,0.5043280958667511,0.6650717703349283,0.215311004784689,627,0.02073365231259968
Brookville High,00223,CAMPBELL CO PBLC SCHS,alg11112,0,1,0,1,NA
Brookville High,00223,CAMPBELL CO PBLC SCHS,alg10910,0.6426590236686391,0.6741573033707865,0.15730337078651688,104,NA
Brookville High,00223,CAMPBELL CO PBLC SCHS,chem,0.34362448780883603,0.802547770700637,0.08917197452229299,157,0.01910828025477707
Brookville High,00223,CAMPBELL CO PBLC SCHS,bio,0.3753283918183523,0.7808219178082192,0.10273972602739725,292,0.030821917808219176
Brookville High,00223,CAMPBELL CO PBLC SCHS,gate,0.2642746913580246,0.8541666666666666,0.013888888888888888,144,NA
Brookville High,00223,CAMPBELL CO PBLC SCHS,apany,0.3507487184667054,0.7989949748743719,0.07035175879396985,199,0.04020100502512563
Brookville High,00223,CAMPBELL CO PBLC SCHS,alg2,0.31433192824232936,0.8217821782178217,0.08415841584158416,202,0.0297029702970297
Brookville High,00223,CAMPBELL CO PBLC SCHS,enr,0.392913071750403,0.766704416761042,0.12344280860702152,883,0.031710079275198186
Rustburg High,00231,CAMPBELL CO PBLC SCHS,alg11112,0.875,0.5,0,4,NA
Rustburg High,00231,CAMPBELL CO PBLC SCHS,alg10910,0.46282042228656173,0.7889908256880734,0.11926605504587155,119,NA
Rustburg High,00231,CAMPBELL CO PBLC SCHS,chem,0.24396715550934056,0.8622754491017964,0.10778443113772455,167,0
Rustburg High,00231,CAMPBELL CO PBLC SCHS,bio,0.32066658250220936,0.8164794007490637,0.09737827715355805,267,0.018726591760299626
Rustburg High,00231,CAMPBELL CO PBLC SCHS,gate,0.17046818727490998,0.907563025210084,0.075630252100840345,119,NA
Rustburg High,00231,CAMPBELL CO PBLC SCHS,apany,0.2904673239522604,0.8342541436464088,0.11049723756906077,181,0.011049723756906077
Rustburg High,00231,CAMPBELL CO PBLC SCHS,alg2,0.2666481558609839,0.8503401360544217,0.08843537414965988,147,0.013605442176870748
Rustburg High,00231,CAMPBELL CO PBLC SCHS,enr,0.3305725623582766,0.8071428571428572,0.12619047619047621,840,0.015476190476190477
William Campbell High,00233,CAMPBELL CO PBLC SCHS,alg11112,0,1,0,1,NA
William Campbell High,00233,CAMPBELL CO PBLC SCHS,alg10910,0.7179752066115703,0.5,0.4705882352941177,44,NA
William Campbell High,00233,CAMPBELL CO PBLC SCHS,alg108,0.578512396694215,0.45454545454545453,0.45454545454545453,11,NA
William Campbell High,00233,CAMPBELL CO PBLC SCHS,chem,0.46366782006920393,0.7058823529411765,0.17647058823529413,34,0.058823529411764705
William Campbell High,00233,CAMPBELL CO PBLC SCHS,bio,0.4527410207939509,0.6739130434782609,0.30434782608695654,92,0
William Campbell High,00233,CAMPBELL CO PBLC SCHS,gate,0.20414201183431957,0.8846153846153846,0.11538461538461539,26,NA
William Campbell High,00233,CAMPBELL CO PBLC SCHS,apany,0.3571428571428572,0.7857142857142857,0.14285714285714285,14,0
William Campbell High,00233,CAMPBELL CO PBLC SCHS,alg2,0.4493827160493826,0.7111111111111111,0.2,45,0.022222222222222223
William Campbell High,00233,CAMPBELL CO PBLC SCHS,enr,0.5139356951640036,0.6099290780141844,0.33569739952718675,423,0.026004728132387706
Cornerstone Learning Center,02332,CAMPBELL CO PBLC SCHS,alg11112,NaN,NaN,NaN,0,NA
Cornerstone Learning Center,02332,CAMPBELL CO PBLC SCHS,alg10910,0.75,1,0,2,NA
Cornerstone Learning Center,02332,CAMPBELL CO PBLC SCHS,alg108,0.75,1,0,2,NA
Cornerstone Learning Center,02332,CAMPBELL CO PBLC SCHS,bio,0.489795918367347,0.5714285714285714,0.42857142857142855,7,0
Cornerstone Learning Center,02332,CAMPBELL CO PBLC SCHS,gate,0.375,0.75,0.25,4,NA
Cornerstone Learning Center,02332,CAMPBELL CO PBLC SCHS,enr,0.4672067901234568,0.6944444444444444,0.20833333333333334,72,0.013888888888888888
Caroline High,00238,CAROLINE CO PBLC SCHS,alg11112,0.7958579881656805,0.5555555555555556,0.33333333333333337,26,NA
Caroline High,00238,CAROLINE CO PBLC SCHS,alg10910,0.7199138196368111,0.5,0.30808080808080807,228,NA
Caroline High,00238,CAROLINE CO PBLC SCHS,chem,0.5996900826446281,0.5454545454545454,0.3068181818181818,88,0.07954545454545454
Caroline High,00238,CAROLINE CO PBLC SCHS,bio,0.6306061884188487,0.49122807017543857,0.34113060428849906,513,0.056530214424951264
Caroline High,00238,CAROLINE CO PBLC SCHS,apany,0.54212580348944,0.6363636363636364,0.19696969696969696,132,0.05303030303030303
Caroline High,00238,CAROLINE CO PBLC SCHS,alg2,0.6592445871183663,0.48760330578512395,0.2892561983471075,121,0.11570247933884298
Caroline High,00238,CAROLINE CO PBLC SCHS,enr,0.6170752447260202,0.5315161839863713,0.29557069846678025,1174,0.06729131175468483
Carroll-Galax Reg Alt Ed Prgm/The RAE Ctr,02370,CARROLL-GALAX REG ALT ED PRGM/THE RAE CENTER,alg11112,NaN,NaN,NaN,0,NA
Carroll-Galax Reg Alt Ed Prgm/The RAE Ctr,02370,CARROLL-GALAX REG ALT ED PRGM/THE RAE CENTER,alg10910,0.691358024691358,1,0,9,NA
Carroll-Galax Reg Alt Ed Prgm/The RAE Ctr,02370,CARROLL-GALAX REG ALT ED PRGM/THE RAE CENTER,bio,0,1,0,9,0
Carroll-Galax Reg Alt Ed Prgm/The RAE Ctr,02370,CARROLL-GALAX REG ALT ED PRGM/THE RAE CENTER,enr,0.1049382716049383,0.9444444444444444,0,18,0.05555555555555555
Carroll County High,00242,CARROLL CO PBLC SCHS,alg11112,0.7003785830178475,0.7666666666666667,0.09999999999999999,43,NA
Carroll County High,00242,CARROLL CO PBLC SCHS,alg10910,0.4942429105663977,0.8987654320987654,0.007407407407407408,514,NA
Carroll County High,00242,CARROLL CO PBLC SCHS,chem,0.08086805555555543,0.9583333333333334,0,240,0.020833333333333332
Carroll County High,00242,CARROLL CO PBLC SCHS,bio,0.15653444371393088,0.9162393162393162,0.00854700854700855,585,0.06153846153846154
Carroll County High,00242,CARROLL CO PBLC SCHS,gate,0.11072664359861584,0.9411764705882353,0,51,NA
Carroll County High,00242,CARROLL CO PBLC SCHS,apany,0,1,0,3,0
Carroll County High,00242,CARROLL CO PBLC SCHS,alg2,0.128089105464671,0.9321266968325792,0,221,0.05429864253393665
Carroll County High,00242,CARROLL CO PBLC SCHS,enr,0.15082088580043906,0.9197860962566845,0.0053475935828877,1122,0.054367201426024955
Charles City County High,00258,CHARLES CITY CO PBLC SCHS,alg11112,NaN,NaN,NaN,0,NA
Charles City County High,00258,CHARLES CITY CO PBLC SCHS,alg10910,0.712396694214876,0.25,0.6136363636363636,55,NA
Charles City County High,00258,CHARLES CITY CO PBLC SCHS,alg108,0.4444444444444444,0,0.3333333333333333,3,NA
Charles City County High,00258,CHARLES CITY CO PBLC SCHS,chem,0.5023999999999998,0.16,0.68,25,0.04
Charles City County High,00258,CHARLES CITY CO PBLC SCHS,bio,0.555098308184728,0.345679012345679,0.5679012345679012,81,0.037037037037037035
Charles City County High,00258,CHARLES CITY CO PBLC SCHS,gate,0.6121256391526663,0.32432432432432434,0.5135135135135135,37,NA
Charles City County High,00258,CHARLES CITY CO PBLC SCHS,apany,0,1,0,1,0
Charles City County High,00258,CHARLES CITY CO PBLC SCHS,alg2,0.4637336504161711,0.2413793103448276,0.6896551724137931,29,0
Charles City County High,00258,CHARLES CITY CO PBLC SCHS,enr,0.5433808116097825,0.29180327868852457,0.6065573770491803,305,0.013114754098360656
Randolph-Henry High,00270,CHARLOTTE CO PBLC SCHS,alg11112,NaN,NaN,NaN,0,NA
Randolph-Henry High,00270,CHARLOTTE CO PBLC SCHS,alg10910,0.659122085048011,0.5869565217391304,0.34782608695652173,108,NA
Randolph-Henry High,00270,CHARLOTTE CO PBLC SCHS,chem,0.5223081499107675,0.4634146341463415,0.5121951219512195,82,0
Randolph-Henry High,00270,CHARLOTTE CO PBLC SCHS,bio,0.5153091557669442,0.6120689655172413,0.32758620689655177,116,0.008620689655172414
Randolph-Henry High,00270,CHARLOTTE CO PBLC SCHS,gate,0.21120000000000005,0.88,0.12,75,NA
Randolph-Henry High,00270,CHARLOTTE CO PBLC SCHS,alg2,0.41676575505350766,0.7241379310344828,0.2413793103448276,58,0
Randolph-Henry High,00270,CHARLOTTE CO PBLC SCHS,enr,0.5138086472951933,0.623352165725047,0.3088512241054614,531,0.022598870056497175
Charlottesville High,00273,CHARLOTTESVILLE CTY PBLC SCHS,alg11112,0.875,0,0.5,4,NA
Charlottesville High,00273,CHARLOTTESVILLE CTY PBLC SCHS,alg10910,0.8434957470414203,0.2448979591836735,0.46938775510204084,208,NA
Charlottesville High,00273,CHARLOTTESVILLE CTY PBLC SCHS,chem,0.536594345825115,0.6461538461538462,0.18461538461538463,195,0.08717948717948718
Charlottesville High,00273,CHARLOTTESVILLE CTY PBLC SCHS,bio,0.6825893785768766,0.45727482678983833,0.29330254041570436,433,0.11778290993071594
Charlottesville High,00273,CHARLOTTESVILLE CTY PBLC SCHS,gate,0.49043373604306617,0.6930946291560103,0.14066496163682865,391,NA
