School,id,SCHID,LEA,class,dindex,pctwhite,pctblack,schoolsum,pctlatinx,n,Name,division,d_index,metric,urban,mostly,rural,Expenditure_per_pupil,census,pct_frpl,pct_apib,pct_adv,pct_hisp,pct_ai_na,pct_asian,pct_black,pct_nwopi,pct_white,pct_2more,pct_rural,n_Advanced,n_ADV FRPL,n_ADV LEP,n_ADV NA,n_ADV Asian,n_ADV Black,n_ADV Latinx,n_ADV White,pct_nonwhite_adv
Nandua High,1,02003,ACCOMACK CO PBLC SCHS,chem,0.6390625000000001,0.475,0.3,80,0.2125,4,Accomack County,2,0.661955942301923,1.6153846153846154,0,0,1,11844,33164,0.5206770532794768,0.028851702250432775,0.54375,0.2248509328717061,0.0015387574533564147,0.008463165993460281,0.36545489517214846,9.617234083477592e-4,0.3921908059242162,0.006347374495095211,100,174,69,0,0,0,40,26,102,41.379310344827594
Nandua High,1,02003,ACCOMACK CO PBLC SCHS,bio,0.6378676470588234,0.39705882352941174,0.41911764705882354,136,0.16911764705882354,4,Accomack County,2,0.661955942301923,1.6153846153846154,0,0,1,11844,33164,0.5206770532794768,0.028851702250432775,0.54375,0.2248509328717061,0.0015387574533564147,0.008463165993460281,0.36545489517214846,9.617234083477592e-4,0.3921908059242162,0.006347374495095211,100,174,69,0,0,0,40,26,102,41.379310344827594
Nandua High,1,02003,ACCOMACK CO PBLC SCHS,gate,0.46242643730194655,0.7021276595744681,0.1595744680851064,94,NA,4,Accomack County,2,0.661955942301923,1.6153846153846154,0,0,1,11844,33164,0.5206770532794768,0.028851702250432775,0.54375,0.2248509328717061,0.0015387574533564147,0.008463165993460281,0.36545489517214846,9.617234083477592e-4,0.3921908059242162,0.006347374495095211,100,174,69,0,0,0,40,26,102,41.379310344827594
Nandua High,1,02003,ACCOMACK CO PBLC SCHS,apany,0.3692033293697977,0.7758620689655172,0.15517241379310345,58,0.06896551724137931,4,Accomack County,2,0.661955942301923,1.6153846153846154,0,0,1,11844,33164,0.5206770532794768,0.028851702250432775,0.54375,0.2248509328717061,0.0015387574533564147,0.008463165993460281,0.36545489517214846,9.617234083477592e-4,0.3921908059242162,0.006347374495095211,100,174,69,0,0,0,40,26,102,41.379310344827594
Nandua High,1,02003,ACCOMACK CO PBLC SCHS,alg2,0.6228,0.51,0.27,100,0.21,4,Accomack County,2,0.661955942301923,1.6153846153846154,0,0,1,11844,33164,0.5206770532794768,0.028851702250432775,0.54375,0.2248509328717061,0.0015387574533564147,0.008463165993460281,0.36545489517214846,9.617234083477592e-4,0.3921908059242162,0.006347374495095211,100,174,69,0,0,0,40,26,102,41.379310344827594
Nandua High,1,02003,ACCOMACK CO PBLC SCHS,enr,0.6327084881119768,0.4606580829756796,0.35765379113018597,699,0.16452074391988558,4,Accomack County,2,0.661955942301923,1.6153846153846154,0,0,1,11844,33164,0.5206770532794768,0.028851702250432775,0.54375,0.2248509328717061,0.0015387574533564147,0.008463165993460281,0.36545489517214846,9.617234083477592e-4,0.3921908059242162,0.006347374495095211,100,174,69,0,0,0,40,26,102,41.379310344827594
Arcadia High,1,02028,ACCOMACK CO PBLC SCHS,alg11112,0.75,0,0,4,NA,4,Accomack County,2,0.661955942301923,1.6153846153846154,0,0,1,11844,33164,0.5206770532794768,0.028851702250432775,0.54375,0.2248509328717061,0.0015387574533564147,0.008463165993460281,0.36545489517214846,9.617234083477592e-4,0.3921908059242162,0.006347374495095211,100,174,69,0,0,0,40,26,102,41.379310344827594
Arcadia High,1,02028,ACCOMACK CO PBLC SCHS,alg10910,0.8539094650205762,0.2916666666666667,0.41666666666666663,108,NA,4,Accomack County,2,0.661955942301923,1.6153846153846154,0,0,1,11844,33164,0.5206770532794768,0.028851702250432775,0.54375,0.2248509328717061,0.0015387574533564147,0.008463165993460281,0.36545489517214846,9.617234083477592e-4,0.3921908059242162,0.006347374495095211,100,174,69,0,0,0,40,26,102,41.379310344827594
Arcadia High,1,02028,ACCOMACK CO PBLC SCHS,chem,0.6701051378694703,0.352112676056338,0.36619718309859156,71,0.2676056338028169,4,Accomack County,2,0.661955942301923,1.6153846153846154,0,0,1,11844,33164,0.5206770532794768,0.028851702250432775,0.54375,0.2248509328717061,0.0015387574533564147,0.008463165993460281,0.36545489517214846,9.617234083477592e-4,0.3921908059242162,0.006347374495095211,100,174,69,0,0,0,40,26,102,41.379310344827594
Arcadia High,1,02028,ACCOMACK CO PBLC SCHS,bio,0.659883338450068,0.2913907284768212,0.41721854304635764,151,0.2847682119205298,4,Accomack County,2,0.661955942301923,1.6153846153846154,0,0,1,11844,33164,0.5206770532794768,0.028851702250432775,0.54375,0.2248509328717061,0.0015387574533564147,0.008463165993460281,0.36545489517214846,9.617234083477592e-4,0.3921908059242162,0.006347374495095211,100,174,69,0,0,0,40,26,102,41.379310344827594
Arcadia High,1,02028,ACCOMACK CO PBLC SCHS,gate,0.3757356269805342,0.7659574468085106,0.19148936170212766,47,NA,4,Accomack County,2,0.661955942301923,1.6153846153846154,0,0,1,11844,33164,0.5206770532794768,0.028851702250432775,0.54375,0.2248509328717061,0.0015387574533564147,0.008463165993460281,0.36545489517214846,9.617234083477592e-4,0.3921908059242162,0.006347374495095211,100,174,69,0,0,0,40,26,102,41.379310344827594
Arcadia High,1,02028,ACCOMACK CO PBLC SCHS,apany,0.6419753086419753,0.4444444444444444,0.22222222222222224,9,0.3333333333333333,4,Accomack County,2,0.661955942301923,1.6153846153846154,0,0,1,11844,33164,0.5206770532794768,0.028851702250432775,0.54375,0.2248509328717061,0.0015387574533564147,0.008463165993460281,0.36545489517214846,9.617234083477592e-4,0.3921908059242162,0.006347374495095211,100,174,69,0,0,0,40,26,102,41.379310344827594
Arcadia High,1,02028,ACCOMACK CO PBLC SCHS,alg2,0.6729925517804306,0.40404040404040403,0.32323232323232326,99,0.24242424242424243,4,Accomack County,2,0.661955942301923,1.6153846153846154,0,0,1,11844,33164,0.5206770532794768,0.028851702250432775,0.54375,0.2248509328717061,0.0015387574533564147,0.008463165993460281,0.36545489517214846,9.617234083477592e-4,0.3921908059242162,0.006347374495095211,100,174,69,0,0,0,40,26,102,41.379310344827594
Arcadia High,1,02028,ACCOMACK CO PBLC SCHS,enr,0.6689476952250413,0.33547351524879615,0.39646869983948635,623,0.24719101123595505,4,Accomack County,2,0.661955942301923,1.6153846153846154,0,0,1,11844,33164,0.5206770532794768,0.028851702250432775,0.54375,0.2248509328717061,0.0015387574533564147,0.008463165993460281,0.36545489517214846,9.617234083477592e-4,0.3921908059242162,0.006347374495095211,100,174,69,0,0,0,40,26,102,41.379310344827594
Albemarle High,2,00015,ALBEMARLE CO PBLC SCHS,alg11112,0.8888888888888887,0.07142857142857144,0.35714285714285715,24,NA,4,Albemarle County,5,0.5401779720168203,2.923076923076923,1,0,0,14644,99010,0.30298464629071603,0.13395035155689483,0.625,0.12821064715167169,0.0012914334911752045,0.05129860812168174,0.10482135170038744,9.327019658487588e-4,0.6528196297890658,0.05990816472951643,45,660,70,0,0,34,45,38,508,23.030303030303035
Albemarle High,2,00015,ALBEMARLE CO PBLC SCHS,alg10910,0.8811741348140496,0.3624454148471616,0.29257641921397376,352,NA,4,Albemarle County,5,0.5401779720168203,2.923076923076923,1,0,0,14644,99010,0.30298464629071603,0.13395035155689483,0.625,0.12821064715167169,0.0012914334911752045,0.05129860812168174,0.10482135170038744,9.327019658487588e-4,0.6528196297890658,0.05990816472951643,45,660,70,0,0,34,45,38,508,23.030303030303035
