School,SCHID,LEA,dindex_alg11112,pctwhite_alg11112,pctblack_alg11112,schoolsum_alg11112,dindex_alg10910,pctwhite_alg10910,pctblack_alg10910,schoolsum_alg10910,dindex_alg108,pctwhite_alg108,pctblack_alg108,schoolsum_alg108,dindex_chem,pctwhite_chem,pctblack_chem,pctlatinx_chem,schoolsum_chem,dindex_bio,pctwhite_bio,pctlatinx_bio,schoolsum_bio,pctblack_bio,dindex_gate,pctwhite_gate,schoolsum_gate,pctblack_gate,dindex_apany,pctwhite_apany,pctlatinx_apany,schoolsum_apany,pctblack_apany,dindex_alg2,pctwhite_alg2,schoolsum_alg2,pctlatinx_alg2,pctblack_alg2,dindex_enr,pctwhite_enr,pctblack_enr,pctlatinx_enr,schoolsum_enr
Poquoson High,01231,POQUOSON CITY PBLC SCHS,0.26530612244897966,1,0,7,0.3221207395856538,0.873015873015873,0,67,NA,NA,NA,NA,0.16401168818927303,0.912621359223301,0,0.019417475728155338,103,0.1984608420099594,0.8936170212765957,0.03404255319148936,235,0.01276595744680851,0.20223055208477958,0.891156462585034,147,0,0.20564740057242936,0.8888888888888888,0.05228758169934641,153,0,0.19006026727225078,0.897196261682243,107,0.06542056074766354,0,0.19999549734855215,0.8927038626609443,0.005722460658082976,0.04291845493562232,699
Churchland High,00375,PORTSMOUTH CITY PBLC SCHS,0.73828125,0.09090909090909091,0.7272727272727273,16,0.5296539554945594,0.1685393258426966,0.7584269662921349,202,NA,NA,NA,NA,0.5735139676538542,0.30434782608695654,0.572463768115942,0.057971014492753624,138,0.4975512887600799,0.2197802197802198,0.04761904761904762,546,0.6703296703296703,0.5779019040036568,0.27099841521394613,631,0.5832012678288431,0.6293863162954655,0.3924050632911392,0.0759493670886076,79,0.45569620253164556,0.5614792885049382,0.2315270935960591,203,0.06896551724137931,0.6108374384236454,0.4885583302417955,0.22057787174066243,0.6772374911909795,0.0408738548273432,1419
I.C. Norcom High,01250,PORTSMOUTH CITY PBLC SCHS,0.6487603305785122,0.07142857142857144,0.9285714285714286,22,0.30701917360285375,0.024390243902439025,0.9414634146341464,232,NA,NA,NA,NA,0.22985537190082647,0.034090909090909095,0.875,0.04545454545454546,88,0.10368998019260987,0.01859504132231405,0.008264462809917356,484,0.9462809917355371,0.1623707299115816,0.033942558746736295,383,0.9138381201044387,0.26500000000000007,0.1,0.05,20,0.85,0.19863568042548277,0.06451612903225806,93,0.010752688172043012,0.8924731182795699,0.1424940426257233,0.034734917733089586,0.9250457038391224,0.01553930530164534,1094
Woodrow Wilson High,01255,PORTSMOUTH CITY PBLC SCHS,0.7899305555555555,0.2352941176470588,0.5882352941176472,24,0.6665932047750227,0.3172413793103448,0.5724137931034482,165,NA,NA,NA,NA,0.5357416332597631,0.28187919463087246,0.6174496644295302,0.03355704697986577,149,0.5340573061299986,0.2948517940717629,0.0483619344773791,641,0.6131045241809673,0.5721986479111676,0.35645472061657035,519,0.5452793834296724,0.5618512110726643,0.3235294117647059,0.058823529411764705,68,0.5735294117647058,0.5509641873278237,0.25757575757575757,132,0.06818181818181818,0.6136363636363636,0.5404924324215685,0.28930366116295764,0.6101938262742282,0.04379038047379756,1393
Powhatan High,01268,POWHATAN CO PBLC SCHS,0,1,0,1,0.4901485546220776,0.8853211009174312,0.05045871559633027,271,NA,NA,NA,NA,0.20192270388963474,0.8913649025069638,0.03064066852367688,0.04456824512534819,359,0.26716298764403734,0.8520408163265306,0.027210884353741496,588,0.06972789115646258,0.14998529555925888,0.9207920792079208,101,0.019801980198019802,0.20803846038997864,0.8879781420765027,0.030054644808743168,366,0.030054644808743168,0.21022539493687598,0.8861788617886179,246,0.04065040650406504,0.04878048780487805,0.2448572778629079,0.8658367911479945,0.058091286307053944,0.03319502074688797,1446
Prince Edward County High,01271,PRINCE EDWARD CO PBLC SCHS,NaN,NaN,NaN,0,0.6662181046529683,0.3162393162393163,0.6068376068376068,139,NA,NA,NA,NA,0.5983431952662722,0.4461538461538462,0.4461538461538462,0.03076923076923077,65,0.544928,0.38,0.036,250,0.556,0.5139413988657846,0.6304347826086957,92,0.29347826086956524,0.5,0.6153846153846154,0,26,0.34615384615384615,0.5575211007052838,0.43010752688172044,93,0.043010752688172046,0.5053763440860215,0.5376014109347442,0.3952380952380952,0.5523809523809524,0.03015873015873016,630
Prince George High,01280,PRINCE GEORGE CO PBLC SCHS,NaN,NaN,NaN,0,0.8477366255144033,0.4166666666666667,0.3611111111111111,54,NA,NA,NA,NA,0.6184762033531639,0.5319767441860465,0.2936046511627907,0.09883720930232558,344,0.6268123410980553,0.5036075036075036,0.08658008658008658,693,0.329004329004329,0.5050194369686872,0.6666666666666666,153,0.20915032679738566,0.5200319838397441,0.6651376146788991,0.05963302752293578,218,0.1651376146788991,0.6423052472003521,0.4755244755244755,286,0.0944055944055944,0.34615384615384615,0.6316421038399136,0.4941860465116279,0.3350290697674419,0.09375,1376
C.D. Hylton High,00186,PRINCE WILLIAM CO PBLC SCHS,0.930864197530864,0.125,0.20833333333333331,45,0.8329311537284332,0.14748201438848924,0.26618705035971224,769,NA,NA,NA,NA,0.7650980220165782,0.23509933774834438,0.27483443708609273,0.28807947019867547,302,0.7327586693537005,0.18792866941015088,0.39094650205761317,729,0.2578875171467764,0.7634077103873507,0.32044198895027626,362,0.2265193370165746,0.7645093387684186,0.21676300578034682,0.3208092485549133,692,0.2514450867052023,0.7360714285714286,0.2,280,0.3392857142857143,0.3142857142857143,0.7313658048630348,0.18947368421052632,0.27324561403508774,0.38333333333333336,2280
Brentsville District High,01288,PRINCE WILLIAM CO PBLC SCHS,0.8844444444444444,0.375,0.125,15,0.7404067265322903,0.6521739130434783,0.04830917874396135,279,NA,NA,NA,NA,0.41626480459858806,0.7515527950310559,0.06832298136645963,0.10559006211180125,161,0.494278802478335,0.6837060702875399,0.17891373801916932,313,0.025559105431309903,0.40673227159343217,0.7591623036649214,191,0.031413612565445025,0.4104921579232017,0.7558139534883721,0.11627906976744186,86,0.034883720930232565,0.42266122448979593,0.7485714285714286,175,0.09714285714285714,0.05714285714285714,0.4557316771334824,0.7203140333660452,0.042198233562315994,0.13738959764474976,1019
Gar-Field High,01299,PRINCE WILLIAM CO PBLC SCHS,0.8038662409346304,0.062499999999999986,0.18749999999999997,201,0.8052180634485162,0.07977991746905089,0.171939477303989,1134,NA,NA,NA,NA,0.68633608815427,0.1181818181818182,0.2363636363636364,0.4727272727272728,330,0.5976804278589027,0.08084163898117387,0.5880398671096345,903,0.20487264673311184,0.7414114731553219,0.22140221402214022,271,0.16974169741697417,0.7292597512377732,0.15384615384615385,0.41208791208791207,182,0.19780219780219782,0.6570371898858749,0.11155378486055778,251,0.5099601593625499,0.250996015936255,0.6152502678107687,0.10032894736842107,0.21751644736842107,0.5657894736842106,2432
Independent Hill,01302,PRINCE WILLIAM CO PBLC SCHS,0.9333333333333332,0.4285714285714286,0.14285714285714285,15,0.9269390581717452,0.3055555555555555,0.4444444444444444,76,0.75,0,1,2,NA,NA,NA,NA,NA,0.6730103806228374,0.4117647058823529,0.29411764705882354,34,0.2647058823529412,0,1,5,0,NA,NA,NA,NA,NA,0,1,1,0,0,0.704746697633909,0.3855421686746988,0.30120481927710846,0.22289156626506024,166
Osbourn Park High,01313,PRINCE WILLIAM CO PBLC SCHS,0.6734693877551021,0,0,7,0.8431915110702989,0.15476190476190474,0.1904761904761905,495,NA,NA,NA,NA,0.7633902003570718,0.3204225352112676,0.16549295774647887,0.24119718309859156,568,0.7634419495662105,0.26609442060085836,0.30472103004291845,932,0.1834763948497854,0.7455074928260176,0.3835051546391753,485,0.15670103092783508,0.7611713024950478,0.35434007134363854,0.19500594530321047,841,0.17954815695600476,0.7586001648301335,0.3342541436464088,362,0.27900552486187846,0.1464088397790055,0.750342530282064,0.30009233610341646,0.16435826408125578,0.32871652816251157,2166
Stonewall Jackson High,01321,PRINCE WILLIAM CO PBLC SCHS,0.805347072903566,0.04705882352941177,0.04705882352941177,157,0.8499879236028537,0.09048723897911834,0.11484918793503482,1392,NA,NA,NA,NA,0.7249603893164328,0.21808510638297876,0.20744680851063835,0.41489361702127664,376,0.6832471905405264,0.11893203883495146,0.5355987055016181,1236,0.10355987055016182,0.7977469990766389,0.3473684210526316,285,0.11578947368421053,0.8928419598256988,0.1958762886597938,0.21649484536082475,194,0.11340206185567012,0.8310068978359881,0.14206128133704737,359,0.3481894150417828,0.14484679665738162,0.7245074853349424,0.12838941522378308,0.1192420777523685,0.49068931721659587,3061
Woodbridge High,01327,PRINCE WILLIAM CO PBLC SCHS,0.8617242815493544,0.10000000000000002,0.10000000000000002,49,0.8480078107691438,0.22791519434628976,0.21378091872791521,809,NA,NA,NA,NA,0.744462534549998,0.34879406307977734,0.18923933209647498,0.2894248608534323,539,0.7278448753462603,0.30736842105263157,0.3705263157894737,475,0.1705263157894737,0.6876775855417887,0.48268839103869654,491,0.12830957230142567,0.7345037789405288,0.40789473684210525,0.2222222222222222,684,0.1739766081871345,0.7490507293908962,0.25835866261398177,329,0.3100303951367781,0.2765957446808511,0.7398605020982643,0.2898212898212898,0.22571872571872573,0.3395493395493395,2574
Potomac High,01857,PRINCE WILLIAM CO PBLC SCHS,0.8367626886145406,0.05263157894736842,0.5,54,0.8210507927976352,0.10672853828306267,0.505800464037123,610,NA,NA,NA,NA,0.6783949020302011,0.12546125461254615,0.5092250922509225,0.1660516605166052,271,0.64613027394655,0.10801963993453355,0.27823240589198034,611,0.5090016366612111,0.7562493623099683,0.25252525252525254,198,0.3282828282828283,0.6884587289992695,0.11486486486486487,0.20945945945945946,148,0.4864864864864865,0.6253123698458977,0.10204081632653063,196,0.21938775510204084,0.5561224489795918,0.6645123606700943,0.11752682677567705,0.5022994379151763,0.2457843638221768,1957
Battlefield High,02457,PRINCE WILLIAM CO PBLC SCHS,0.7389754175267405,0.576271186440678,0.06779661016949153,73,0.7533252771768523,0.5833333333333333,0.09601449275362318,688,NA,NA,NA,NA,0.5922359549795826,0.6057441253263708,0.07049608355091384,0.12010443864229765,766,0.6018114646426113,0.5963566634707574,0.12559923298178333,1043,0.0862895493767977,0.5636482516941947,0.6294416243654822,788,0.050761421319796954,0.6000868055555556,0.59375,0.08333333333333333,960,0.08020833333333333,0.5494628099173553,0.6431818181818182,440,0.14772727272727273,0.08636363636363636,0.6066574112638252,0.5925170068027211,0.08945578231292517,0.12414965986394558,2940
Freedom High,02458,PRINCE WILLIAM CO PBLC SCHS,0.9211135356741388,0.014184397163120567,0.04964539007092199,213,0.881006370802289,0.049338146811071,0.21299638989169675,1323,NA,NA,NA,NA,0.6261317338162063,0.0425531914893617,0.30319148936170215,0.5212765957446809,188,0.842635255648038,0.02894088669950738,0.35899014778325117,1624,0.16256157635467977,0.6801206549842,0.09322033898305086,118,0.22033898305084745,0.9711094946465922,0.016652059596844872,0.14022787028921999,1141,0.08851884312007013,0.9401017006085598,0.015122873345935728,529,0.1890359168241966,0.15311909262759923,0.8805330219589663,0.03264236359304265,0.15654038598999284,0.3045032165832738,4197
New Directions Alternative Education Center,02459,PRINCE WILLIAM CO PBLC SCHS,0.8704081632653061,0.17073170731707318,0.2926829268292683,70,0.8252021030018655,0.09999999999999998,0.3111111111111111,133,NA,NA,NA,NA,0.5777777777777777,0.13333333333333333,0.2,0.6,15,0.6251334994660022,0.1037735849056604,0.4905660377358491,106,0.3490566037735849,0.5599999999999999,0.2,5,0,NA,NA,NA,NA,NA,0,0,1,1,0,0.6470801236104979,0.1291759465478842,0.30957683741648107,0.48775055679287305,449
Forest Park High,02542,PRINCE WILLIAM CO PBLC SCHS,0.8541666666666667,0.2,0.36,36,0.850973130532435,0.25884543761638734,0.3258845437616387,696,NA,NA,NA,NA,0.7414845102335398,0.38848920863309355,0.2302158273381295,0.19184652278177458,417,0.7473622823643158,0.33933518005540164,0.19806094182825484,722,0.28808864265927986,0.6706582186945818,0.520746887966805,482,0.14522821576763487,0.6970005782580171,0.47987117552334946,0.15780998389694043,621,0.16908212560386474,0.7453215359011507,0.370242214532872,289,0.21453287197231835,0.23875432525951557,0.7419208676268862,0.3592592592592593,0.26944444444444443,0.20925925925925926,2160
Patriot High,02850,PRINCE WILLIAM CO PBLC SCHS,0.7619357638888888,0.5121951219512195,0.1585365853658537,96,0.8003239989474145,0.5052854122621565,0.10782241014799154,604,NA,NA,NA,NA,0.6450690363255516,0.5489566613162119,0.10914927768860354,0.14285714285714285,623,0.6809632905322607,0.5060827250608273,0.16058394160583941,822,0.12287104622871044,0.5736255983875032,0.6206349206349207,630,0.06031746031746032,0.6411772634995757,0.5484247374562428,0.11435239206534423,857,0.08868144690781797,0.6384509564154074,0.5584112149532711,428,0.14018691588785046,0.12383177570093458,0.6557130992525293,0.5360977415771936,0.11069974083672714,0.15845982969270642,2701
Charles J. Colgan Sr. High,03025,PRINCE WILLIAM CO PBLC SCHS,0.72,0.12500000000000003,0.625,10,0.8226399267116258,0.46288209606986896,0.22489082969432317,602,NA,NA,NA,NA,0.6452637860679666,0.5481927710843374,0.14056224899598393,0.15461847389558234,498,0.6918387170107675,0.4816272965879265,0.16010498687664043,762,0.1942257217847769,0.5876754364516601,0.6118881118881119,572,0.10664335664335664,0.6573194878020582,0.5376344086021505,0.13709677419354838,744,0.13709677419354838,0.6805834550766983,0.4797297297297297,296,0.17229729729729729,0.22972972972972977,0.6842066792217711,0.48938992042440316,0.18302387267904513,0.1816976127320955,2262
Project Bridge/Russell Co,02363,PROJECT BRIDGE/RUSSELL CO,0,1,0,2,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09972299168975085,0.9473684210526315,0,0,19
Project Renew/Northampton Co,02374,PROJECT RENEW/NORTHAMPTON CO,0,0,1,1,0.6790123456790123,0.16666666666666663,0.8333333333333333,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24489795918367355,0.14285714285714285,0.8571428571428571,0,21
Pulaski County Senior High,01338,PULASKI CO PBLC SCHS,NaN,NaN,NaN,0,0.5331250000000001,0.7714285714285715,0.05714285714285714,40,NA,NA,NA,NA,0.28480000000000005,0.84,0.08,0.04,150,0.26626058951200715,0.8526570048309179,0.03140096618357488,414,0.06763285024154589,NA,NA,NA,NA,0.0947723605066263,0.951048951048951,0.006993006993006993,143,0.006993006993006994,0.25909494232475605,0.8571428571428571,161,0.037267080745341616,0.062111801242236024,0.2746969473253571,0.8472116119174943,0.06264323911382735,0.03208556149732621,1309
Radford High,01345,RADFORD CITY PBLC SCHS,0,1,0,1,0.7177777777777777,0.625,0.08333333333333334,30,NA,NA,NA,NA,0.3203450327186198,0.8170731707317073,0.04878048780487805,0.04878048780487805,82,0.40165392010871925,0.7604562737642585,0.04182509505703422,263,0.1140684410646388,0.1946998377501351,0.8953488372093024,86,0.03488372093023256,0.22122223835099453,0.8795180722891566,0.012048192771084338,83,0.060240963855421686,0.30552983755576113,0.8256880733944955,109,0.06422018348623854,0.09174311926605505,0.3682419864839729,0.7854330708661418,0.09055118110236221,0.051181102362204724,508
Rappahannock County High,01346,RAPPAHANNOCK CO PBLC SCHS,0.75,1,0,2,0.37664101403349914,0.9024390243902439,0.04878048780487805,47,0.24444444444444435,0.9285714285714286,0.07142857142857142,15,0.05124653739612173,0.9736842105263158,0,0.02631578947368421,38,0.21022272071783377,0.8860759493670886,0.05063291139240506,79,0.02531645569620253,0,1,34,0,0.19831994156318478,0.8918918918918919,0.06756756756756757,74,0.04054054054054054,0.20345679012345685,0.8888888888888888,45,0.06666666666666667,0,0.2383806140222987,0.8698060941828255,0.0332409972299169,0.05263157894736842,361
Reg Alternative Plus Self Project/Roanoke City,02350,REG ALTERNATIVE PLUS SELF PROJECT/ROANOKE CITY,NaN,NaN,NaN,0,0.5123456790123455,0.3333333333333333,0.6111111111111112,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5079365079365079,0.1904761904761905,0.04761904761904762,21,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4563328760859625,0.20987654320987653,0.7037037037037037,0.024691358024691357,81
Regional Alternative Ed/King William,02361,REGIONAL ALTERNATIVE ED/KING WILLIAM,0.9375,1,0,4,0.6882716049382716,0.6000000000000001,0.13333333333333333,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37037037037037024,0.7777777777777778,0,9,0.1111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49975308641975313,0.6666666666666666,0.17777777777777778,0,45
Regional Alternative Ed/Stafford Co,02359,REGIONAL ALTERNATIVE ED/STAFFORD CO,0,0,1,1,0.734375,0.2857142857142857,0.42857142857142855,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49382716049382713,0.22222222222222224,0.11111111111111112,9,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0.6244444444444444,0.26666666666666666,0.5333333333333333,0.1,30
Regional Alternative/Pittslvania Co,02355,REGIONAL ALTERNATIVE/PITTSLVANIA CO,NaN,NaN,NaN,0,0.71,0.7142857142857143,0.28571428571428575,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21875,0.875,0,8,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,2,0,0.5,0.5215485756026295,0.6486486486486487,0.22522522522522523,0.009009009009009009,111
Regional Learning Academy/Wise Co,02372,REGIONAL LEARNING ACADEMY/WISE CO,0.5555555555555556,1,0,3,0.5207100591715976,1,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,0,NA,NA,NA,NA,0,1,0,1,0,NA,NA,NA,NA,NA,0.05791935843172191,0.9701492537313433,0.029850746268656716,0,67
Renaissance/Scott Co,02375,RENAISSANCE/SCOTT CO,0,1,0,2,0.75,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,1,1,0,NA,NA,NA,NA,NA,0,1,2,0,0,0.11245674740484435,0.9411764705882353,0.029411764705882353,0,34
Open High,01373,RICHMOND CITY PBLC SCHS,NaN,NaN,NaN,0,0.625,0.25,0.5,4,NA,NA,NA,NA,0.5507438016528926,0.5818181818181818,0.32727272727272727,0.05454545454545454,55,0.6100258546394715,0.4152542372881356,0.059322033898305086,118,0.4576271186440678,0.5803489439853076,0.42424242424242425,33,0.48484848484848486,0.5896040532933007,0.5342465753424658,0.0684931506849315,146,0.3424657534246575,0.5772569444444444,0.5833333333333334,48,0.08333333333333333,0.2708333333333333,0.6375263270351942,0.430939226519337,0.4088397790055249,0.08287292817679558,181
Thomas Jefferson High,02070,RICHMOND CITY PBLC SCHS,0.7520661157024794,0.25,0.625,11,0.6763328399136112,0.16666666666666669,0.7466666666666667,203,NA,NA,NA,NA,0.36125000000000007,0.125,0.7875,0.05,80,0.37319951557628384,0.13705583756345177,0.06852791878172589,394,0.7766497461928934,0.5520719635665625,0.5705521472392638,163,0.34355828220858897,NA,NA,NA,NA,NA,0.3421052631578945,0.10526315789473684,76,0.02631578947368421,0.8026315789473685,0.4642954324586979,0.22585034013605446,0.6938775510204082,0.054421768707483,735
Richmond Community High,02075,RICHMOND CITY PBLC SCHS,NaN,NaN,NaN,0,0.6575963718820862,0.23809523809523808,0.4761904761904762,21,NA,NA,NA,NA,0.4053770216341106,0.2173913043478261,0.7391304347826086,0.028985507246376815,69,0.4928331611570249,0.22727272727272727,0.07386363636363637,176,0.6704545454545454,0.5725000000000001,0.3,40,0.575,0.40535615568886796,0.20361990950226244,0.049773755656108594,221,0.7420814479638009,0.3961111111111111,0.2,60,0.03333333333333333,0.75,0.47104724242638235,0.21008403361344538,0.6932773109243697,0.058823529411764705,238
John Marshall High,02080,RICHMOND CITY PBLC SCHS,0.7448979591836735,0.125,0.875,14,0.5187429138321997,0.020491803278688527,0.9549180327868853,336,NA,NA,NA,NA,0,0,1,0,41,0.09692150174936086,0.022556390977443608,0.015037593984962405,399,0.949874686716792,0.5181179015684154,0.5348837209302325,43,0.4418604651162791,0,0,0,101,1,0.07856341189674527,0.010101010101010104,99,0.020202020202020207,0.9595959595959596,0.15620523230891892,0.05961251862891206,0.9165424739195231,0.01192250372578241,671
George Wythe High,02081,RICHMOND CITY PBLC SCHS,0.8223254463637683,0.36065573770491804,0.26229508196721313,83,0.7823444164983663,0.09859154929577464,0.49471830985915494,749,NA,NA,NA,NA,0.48830757035275474,0.16091954022988506,0.6781609195402298,0.16091954022988506,87,0.6849708717012538,0.058031088082901555,0.28186528497409324,965,0.48186528497409326,0.9197850881327176,0.1941747572815534,103,0.1941747572815534,0.34582511505588437,0.1282051282051282,0.07692307692307693,39,0.7948717948717948,0.8061042382449707,0.13937282229965156,287,0.1289198606271777,0.397212543554007,0.7440050262078671,0.034482758620689655,0.44396551724137934,0.24014778325123154,1624
