LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_MATHCLASSES_ALG2,SCH_MATHCERT_ALG2,SCH_ALG2_HI_M,SCH_ALG2_HI_F,SCH_ALG2_AM_M,SCH_ALG2_AM_F,SCH_ALG2_AS_M,SCH_ALG2_AS_F,SCH_ALG2_HP_M,SCH_ALG2_HP_F,SCH_ALG2_BL_M,SCH_ALG2_BL_F,SCH_ALG2_WH_M,SCH_ALG2_WH_F,SCH_ALG2_TR_M,SCH_ALG2_TR_F,TOT_ALG2_M,TOT_ALG2_F,SCH_ALG2_LEP_M,SCH_ALG2_LEP_F,SCH_ALG2_IDEA_M,SCH_ALG2_IDEA_F
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,47,Lyles-Crouch Elementary,5.10012E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,48,Maury Elementary,5.10012E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,50,Mount Vernon Elementary,5.10012E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,52,Patrick Henry Elementary,5.10012E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,54,T.C. Williams High,5.10012E+11,No,32,32,100,96,0,1,18,21,0,0,77,116,92,105,7,12,294,351,53,44,10,7
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,55,William Ramsay Elementary,5.10012E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,1826,Cora Kelly Magnet Elementary,5.10012E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,2549,Samuel W. Tucker Elementary,5.10012E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,2999,George Washington Middle,5.10012E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100120,ALEXANDRIA CITY PBLC SCHS,3016,Francis C. Hammond Middle,5.10012E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100152,ALLEGHANY CO PBLC SCHS,1883,Alleghany High,5.10015E+11,No,4,2,0,0,0,0,0,0,0,0,3,3,16,24,0,0,19,27,0,0,0,0
VA,VIRGINIA,5100152,ALLEGHANY CO PBLC SCHS,1885,Callaghan Elementary,5.10015E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100152,ALLEGHANY CO PBLC SCHS,1888,Clifton Middle,5.10015E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100152,ALLEGHANY CO PBLC SCHS,1891,Sharon Elementary,5.10015E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100152,ALLEGHANY CO PBLC SCHS,1938,Mountain View Elementary,5.10015E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100180,AMELIA CO PBLC SCHS,62,Amelia County Elementary,5.10018E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100180,AMELIA CO PBLC SCHS,63,Amelia County Middle,5.10018E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100180,AMELIA CO PBLC SCHS,1828,Amelia County High,5.10018E+11,No,3,3,1,0,0,0,0,0,0,0,7,5,28,27,1,1,37,33,0,0,2,0
VA,VIRGINIA,5100210,AMHERST CO PBLC SCHS,10,Madison Heights Elementary,5.10021E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100210,AMHERST CO PBLC SCHS,64,Amelon Elementary,5.10021E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100210,AMHERST CO PBLC SCHS,65,Amherst County High,5.10021E+11,No,10,8,0,6,1,1,1,1,0,0,11,19,59,59,6,2,78,88,0,0,3,2
VA,VIRGINIA,5100210,AMHERST CO PBLC SCHS,66,Amherst Middle,5.10021E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100210,AMHERST CO PBLC SCHS,67,Amherst Elementary,5.10021E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100210,AMHERST CO PBLC SCHS,68,Central Elementary,5.10021E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100210,AMHERST CO PBLC SCHS,69,Elon Elementary,5.10021E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100210,AMHERST CO PBLC SCHS,72,Monelison Middle,5.10021E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100210,AMHERST CO PBLC SCHS,75,Temperance Elementary,5.10021E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100240,APPOMATTOX CO PBLC SCHS,76,Appomattox County High,5.10024E+11,No,6,6,2,0,0,0,1,1,0,0,5,8,40,45,3,4,51,58,0,0,1,0
VA,VIRGINIA,5100240,APPOMATTOX CO PBLC SCHS,77,Appomattox Elementary,5.10024E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100240,APPOMATTOX CO PBLC SCHS,78,Appomattox Middle,5.10024E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100240,APPOMATTOX CO PBLC SCHS,79,Appomattox Primary,5.10024E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100256,CODERVA REGIONAL HIGH SCHOOL,3031,CodeRVA Regional High,5.10026E+11,No,1,1,3,1,0,0,1,0,0,0,2,1,13,7,0,1,19,10,0,0,4,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,13,Randolph Elementary,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,81,Abingdon Elementary,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,82,Ashlawn Elementary,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,83,Barcroft Elementary,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,84,Barrett Elementary,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,87,Drew Model Elementary,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,90,Francis Scott Key Elementary,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,92,Glebe Elementary,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,93,Carlin Springs Elementary,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,94,Henry Elementary,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,97,Jamestown Elementary,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,98,Jefferson Middle,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,99,Kenmore Middle,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,100,Long Branch Elementary,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,101,McKinley Elementary,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,102,Nottingham Elementary,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,103,Oakridge Elementary,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,104,Arlington Traditional,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,107,Swanson Middle,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,108,Taylor Elementary,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,109,Technical Education & Career Center,5.10027E+11,No,4,4,11,12,0,0,0,3,0,0,4,0,12,5,1,2,28,22,4,9,14,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,110,Tuckahoe Elementary,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,111,Wakefield High,5.10027E+11,No,16,16,78,86,2,0,17,24,0,0,41,41,56,54,11,16,205,221,14,16,29,22
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,112,Washington-Lee High,5.10027E+11,No,19,19,62,63,0,0,21,27,0,0,18,23,104,106,22,14,227,233,23,13,37,22
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,113,Williamsburg Middle,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,115,Yorktown High,5.10027E+11,No,19,19,37,34,0,1,12,24,0,0,19,9,161,157,13,14,242,239,6,5,28,21
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,752,Gunston Middle,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,1067,Arlington Science Focus School,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,1900,Hoffman-Boston Elementary,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,1940,Campbell Elementary,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,2331,Stratford Program,5.10027E+11,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,2404,Claremont Immersion,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,2659,HB Woodlawn Secondary Program,5.10027E+11,No,6,6,8,10,0,0,2,7,0,0,1,2,36,35,5,5,52,59,5,6,17,8
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,2860,New Directions Alternative H.S. Program,5.10027E+11,No,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,2875,Arlington Community High,5.10027E+11,No,1,1,1,7,0,0,0,0,0,0,1,1,0,0,0,0,2,8,2,8,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,2944,Langston High Continuation Program,5.10027E+11,No,1,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,4,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,3006,Discovery Elementary,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,99999,REED PRE-SCHOOL,5.10027E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,117,Buffalo Gap High,5.1003E+11,No,5,5,0,0,0,0,0,0,0,0,0,0,15,22,0,0,15,22,0,0,0,0
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,118,Cassell Elementary,5.1003E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,119,Churchville Elementary,5.1003E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,120,Craigsville Elementary,5.1003E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,124,Fort Defiance High,5.1003E+11,No,5,5,3,1,0,0,1,1,0,0,0,0,28,43,1,2,33,47,1,0,0,0
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,127,North River Elementary,5.1003E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,128,Riverheads Elementary,5.1003E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,129,Riverheads High,5.1003E+11,No,3,3,0,0,0,0,1,0,0,0,0,0,14,17,0,0,15,17,1,0,0,0
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,130,Stuarts Draft Middle,5.1003E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,131,Stuarts Draft Elementary,5.1003E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,132,Stuarts Draft High,5.1003E+11,No,7,7,3,3,0,0,1,1,0,1,1,0,48,39,1,0,54,44,0,0,0,0
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,137,Wilson Elementary,5.1003E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,138,Wilson Memorial High,5.1003E+11,No,5,5,0,1,0,0,0,0,0,0,0,0,33,32,1,0,34,33,0,0,0,0
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,1080,Edward G. Clymore Elementary,5.1003E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,1830,S. Gordon Stewart Middle,5.1003E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,1901,Guy K. Stump Elementary,5.1003E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,2140,Beverley Manor Middle,5.1003E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,2435,Wilson Middle,5.1003E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100330,BATH CO PBLC SCHS,139,Bath County High,5.10033E+11,No,2,2,0,0,0,0,0,0,0,0,2,1,14,20,2,1,18,22,0,0,2,0
VA,VIRGINIA,5100330,BATH CO PBLC SCHS,140,Millboro Elementary,5.10033E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100330,BATH CO PBLC SCHS,141,Valley Elementary,5.10033E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,143,Liberty Middle School,5.10036E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,144,Bedford Primary,5.10036E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,145,Big Island Elementary,5.10036E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,147,Boonsboro Elementary,5.10036E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,149,Huddleston Elementary,5.10036E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,151,Liberty High,5.10036E+11,No,6,4,0,1,0,0,0,1,0,0,6,5,37,38,2,1,45,46,0,0,3,0
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,152,Moneta Elementary,5.10036E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,153,Montvale Elementary,5.10036E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,155,Otter River Elementary,5.10036E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,156,Staunton River High,5.10036E+11,No,5,4,3,1,1,0,0,0,0,0,1,2,31,48,0,1,36,52,1,0,0,1
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,157,Stewartsville Elementary,5.10036E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,2029,Staunton River Middle,5.10036E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,2109,New London Academy Elementary,5.10036E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,2141,Bedford Elementary,5.10036E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,2142,Forest Elementary,5.10036E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,2174,Forest Middle,5.10036E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,2175,Jefferson Forest High,5.10036E+11,No,12,10,2,2,0,1,0,2,0,1,6,4,70,78,4,1,82,89,0,0,2,3
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,2525,Thomas Jefferson Elementary,5.10036E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,2526,Goodview Elementary,5.10036E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100390,BLAND CO PBLC SCHS,3002,Bland County Elementary,5.10039E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100390,BLAND CO PBLC SCHS,3009,Bland County High,5.10039E+11,No,2,2,0,1,0,0,0,0,0,0,0,0,10,23,0,0,10,24,0,0,1,0
VA,VIRGINIA,5100420,BOTETOURT CO PBLC SCHS,164,Central Academy Middle,5.10042E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100420,BOTETOURT CO PBLC SCHS,165,Botetourt Technical Education Center,5.10042E+11,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100420,BOTETOURT CO PBLC SCHS,166,Breckinridge Elementary,5.10042E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100420,BOTETOURT CO PBLC SCHS,167,Buchanan Elementary,5.10042E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5100420,BOTETOURT CO PBLC SCHS,168,Cloverdale Elementary,5.10042E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
